area_code,school_level,year,enrollment_count,enrollment_total
ITG26,LOW,2022,5279,22753
ITG26,PRI,2022,7631,22753
ITG26,UPP,2022,9843,22753
ITG26,LOW,2023,5187,21907
ITG26,PRI,2023,7331,21907
ITG26,UPP,2023,9389,21907
ITG26,LOW,2024,5053,21220
ITG26,PRI,2024,7098,21220
ITG26,UPP,2024,9069,21220
ITG27,LOW,2015,14804,62340
ITG27,PRI,2015,22959,62340
ITG27,UPP,2015,24577,62340
ITG27,LOW,2016,14650,61819
ITG27,PRI,2016,22933,61819
ITG27,UPP,2016,24236,61819
ITG27,LOW,2017,14350,61698
ITG27,PRI,2017,22955,61698
ITG27,UPP,2017,24393,61698
ITG27,LOW,2018,14326,61570
ITG27,PRI,2018,22568,61570
ITG27,UPP,2018,24676,61570
ITG27,LOW,2019,14154,61332
ITG27,PRI,2019,22373,61332
ITG27,UPP,2019,24805,61332
ITG27,LOW,2020,11088,50463
ITG27,PRI,2020,17323,50463
ITG27,UPP,2020,22052,50463
ITG27,LOW,2021,10959,50015
ITG27,PRI,2021,16638,50015
ITG27,UPP,2021,22418,50015
ITG27,LOW,2022,11037,49338
ITG27,PRI,2022,16261,49338
ITG27,UPP,2022,22040,49338
ITG27,LOW,2023,10935,48183
ITG27,PRI,2023,15656,48183
ITG27,UPP,2023,21592,48183
ITG27,LOW,2024,10708,47190
ITG27,PRI,2024,14925,47190
ITG27,UPP,2024,21557,47190
ITG28,LOW,2015,4021,16895
ITG28,PRI,2015,5922,16895
ITG28,UPP,2015,6952,16895
ITG28,LOW,2016,3892,16611
ITG28,PRI,2016,5788,16611
ITG28,UPP,2016,6931,16611
ITG28,LOW,2017,3845,16528
ITG28,PRI,2017,5800,16528
ITG28,UPP,2017,6883,16528
ITG28,LOW,2018,3757,16157
ITG28,PRI,2018,5665,16157
ITG28,UPP,2018,6735,16157
ITG28,LOW,2019,3720,15758
ITG28,PRI,2019,5432,15758
ITG28,UPP,2019,6606,15758
ITG28,LOW,2020,3650,15500
ITG28,PRI,2020,5310,15500
ITG28,UPP,2020,6540,15500
ITG28,LOW,2021,3513,15132
ITG28,PRI,2021,5175,15132
ITG28,UPP,2021,6444,15132
ITG28,LOW,2022,3426,14795
ITG28,PRI,2022,4976,14795
ITG28,UPP,2022,6393,14795
ITG28,LOW,2023,3409,14434
ITG28,PRI,2023,4831,14434
ITG28,UPP,2023,6194,14434
ITG28,LOW,2024,3287,14124
ITG28,PRI,2024,4775,14124
ITG28,UPP,2024,6062,14124
ITG29,LOW,2015,4313,18015
ITG29,PRI,2015,6977,18015
ITG29,UPP,2015,6725,18015
ITG29,LOW,2016,4302,18094
ITG29,PRI,2016,7097,18094
ITG29,UPP,2016,6695,18094
ITG29,LOW,2017,4287,18189
ITG29,PRI,2017,7135,18189
ITG29,UPP,2017,6767,18189
ITG29,LOW,2018,4249,18316
ITG29,PRI,2018,7181,18316
ITG29,UPP,2018,6886,18316
ITG29,LOW,2019,4375,18462
ITG29,PRI,2019,7065,18462
ITG29,UPP,2019,7022,18462
ITG2A,LOW,2015,1531,7014
ITG2A,PRI,2015,2434,7014
ITG2A,UPP,2015,3049,7014
ITG2A,LOW,2016,1489,6967
ITG2A,PRI,2016,2396,6967
ITG2A,UPP,2016,3082,6967
ITG2A,LOW,2017,1511,7086
ITG2A,PRI,2017,2407,7086
ITG2A,UPP,2017,3168,7086
ITG2A,LOW,2018,1479,6849
ITG2A,PRI,2018,2393,6849
ITG2A,UPP,2018,2977,6849
ITG2A,LOW,2019,1465,6637
ITG2A,PRI,2019,2342,6637
ITG2A,UPP,2019,2830,6637
ITG2B,LOW,2015,2461,9838
ITG2B,PRI,2015,3771,9838
ITG2B,UPP,2015,3606,9838
ITG2B,LOW,2016,2389,9733
ITG2B,PRI,2016,3817,9733
ITG2B,UPP,2016,3527,9733
ITG2B,LOW,2017,2355,9543
ITG2B,PRI,2017,3775,9543
ITG2B,UPP,2017,3413,9543
ITG2B,LOW,2018,2347,9492
ITG2B,PRI,2018,3729,9492
ITG2B,UPP,2018,3416,9492
ITG2B,LOW,2019,2296,9275
ITG2B,PRI,2019,3640,9275
ITG2B,UPP,2019,3339,9275
ITG2C,LOW,2015,2974,12996
ITG2C,PRI,2015,4388,12996
ITG2C,UPP,2015,5634,12996
ITG2C,LOW,2016,2940,12805
ITG2C,PRI,2016,4345,12805
ITG2C,UPP,2016,5520,12805
ITG2C,LOW,2017,2833,12721
ITG2C,PRI,2017,4341,12721
ITG2C,UPP,2017,5547,12721
ITG2C,LOW,2018,2807,12617
ITG2C,PRI,2018,4308,12617
ITG2C,UPP,2018,5502,12617
ITG2C,LOW,2019,2749,12355
ITG2C,PRI,2019,4222,12355
ITG2C,UPP,2019,5384,12355
