DATAFLOW,FREQ,REF_AREA,DATA_TYPE_AGGR,BRKDW_INDUSTRY_NACE_REV2,NONFIN_ASSETS,EXPEND_PURPOSE_COICOPCOFOG,VALUATION,ADJUSTMENT,PRICE,EDITION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE_AGGR,NOTE_BRKDW_INDUSTRY_NACE_REV2,NOTE_NONFIN_ASSETS,NOTE_EXPEND_PURPOSE_COICOPCOFOG,NOTE_VALUATION,NOTE_ADJUSTMENT,NOTE_PRICE,NOTE_EDITION,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,50114.554,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,51490.369,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,53096.703,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,54926.894,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,56451.463,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,57361.391,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,59221.933,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,60570.931,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,60132.589,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,61621.285,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,62897.202,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,62651.77,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,63750.185,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,63947.973,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,64525.995,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,65124.267,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,66069.995,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,66776.102,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,67534.836,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,70955.747,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,71124.59,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,74876.808,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,IT,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,78216.147,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,55887.739,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,57869.62,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,59876.906,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,61472.875,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,63165.759,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,63783.817,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,65996.088,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,68239.763,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,66832.882,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,70040.866,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,71354.758,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,70298.637,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,71688.844,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,72266.42,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,73033.048,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,73882.992,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,75134.172,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,76046.024,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,76444.747,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,81241.765,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,81277.691,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,85443.047,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,89301.139,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,53014.752,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,54776.691,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,56751.853,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,58035.452,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,59006.804,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,60011.669,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,61593.863,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,62274.979,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,59939.222,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,62569.363,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,63642.729,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,62580.421,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,64389.368,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,64394.585,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,64994.032,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,66162.764,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,68067.291,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,69174.321,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,69452.588,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,72171.744,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,71882.214,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,74906.818,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,79091.501,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,53729.852,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,55153.358,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,60377.382,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,63141.907,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,66960.087,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,68011.304,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,68229.402,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,72153.885,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,70090.545,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,71380.069,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,72567.608,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,73339.948,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,72862.203,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,71892.096,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,72715.183,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,72201.882,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,74070.421,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITC2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,73943.323,,,,,,,,,,,,,,
