DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,AGE,MARITAL_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_AGE,NOTE_MARITAL_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG2,JAN,1,TOTAL,1,2021,381382,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG2,JAN,1,TOTAL,1,2022,384758,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG2,JAN,1,TOTAL,1,2023,384936,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG2,JAN,1,TOTAL,1,2024,385457,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG2,JAN,1,TOTAL,1,2025,385758,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG25,JAN,1,TOTAL,1,2019,117758,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG25,JAN,1,TOTAL,1,2020,117281,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG25,JAN,1,TOTAL,1,2021,114203,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG25,JAN,1,TOTAL,1,2022,115349,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG25,JAN,1,TOTAL,1,2023,115574,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG25,JAN,1,TOTAL,1,2024,116113,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG25,JAN,1,TOTAL,1,2025,116465,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG26,JAN,1,TOTAL,1,2019,53312,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG26,JAN,1,TOTAL,1,2020,52657,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG26,JAN,1,TOTAL,1,2021,51454,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG26,JAN,1,TOTAL,1,2022,51690,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG26,JAN,1,TOTAL,1,2023,51422,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG26,JAN,1,TOTAL,1,2024,51323,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG26,JAN,1,TOTAL,1,2025,51150,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG27,JAN,1,TOTAL,1,2019,100895,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG27,JAN,1,TOTAL,1,2020,100972,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG27,JAN,1,TOTAL,1,2021,99497,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG27,JAN,1,TOTAL,1,2022,100504,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG27,JAN,1,TOTAL,1,2023,101110,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG27,JAN,1,TOTAL,1,2024,101231,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG27,JAN,1,TOTAL,1,2025,101473,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG28,JAN,1,TOTAL,1,2019,37723,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG28,JAN,1,TOTAL,1,2020,37273,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG28,JAN,1,TOTAL,1,2021,36459,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG28,JAN,1,TOTAL,1,2022,36631,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG28,JAN,1,TOTAL,1,2023,36540,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG28,JAN,1,TOTAL,1,2024,36505,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG28,JAN,1,TOTAL,1,2025,36447,,,FILTER__ITG2,,,,,,,
